SERIES;TIME;VALUE
simple_vercel_eu-west-1;23-06-2023T06:00;30774,60483963655
simple_vercel_eu-west-1;23-06-2023T12:00;31395,783238034575
simple_vercel_eu-west-1;23-06-2023T18:00;32413,791538367805
simple_vercel_eu-west-1;23-06-2023T00:00;32286,216897449576
simple_pages_ap-southeast-1;23-06-2023T06:00;28873,19764882138
simple_pages_ap-southeast-1;23-06-2023T12:00;28879,21580471241
simple_pages_ap-southeast-1;23-06-2023T18:00;28625,019066602108
simple_pages_ap-southeast-1;23-06-2023T00:00;28634,235223218682
simple_pages_us-east-1;23-06-2023T06:00;28238,677585794496
simple_pages_us-east-1;23-06-2023T12:00;28772,50247979702
simple_pages_us-east-1;23-06-2023T18:00;28595,876668890975
simple_pages_us-east-1;23-06-2023T00:00;29781,400616978004
simple_pages_eu-west-1;23-06-2023T06:00;29399,360564225637
simple_pages_eu-west-1;23-06-2023T12:00;29510,112328479692
simple_pages_eu-west-1;23-06-2023T18:00;29148,439773442635
simple_pages_eu-west-1;23-06-2023T00:00;29229,27073117276
